region,year,month,extent_km2,frac
Okhotsk,1978,12,508314.173,0.326
Okhotsk,1979,1,1331383.907,0.855
Okhotsk,1979,2,1489588.82,0.957
Okhotsk,1979,3,1557040.313,1.0
Okhotsk,1979,4,1317552.289,0.846
Okhotsk,1979,5,455053.378,0.292
Okhotsk,1979,6,92719.939,0.06
Okhotsk,1979,7,0.0,0.0
Okhotsk,1979,8,0.0,0.0
Okhotsk,1979,9,0.0,0.0
Okhotsk,1979,10,39773.869,0.026
Okhotsk,1979,11,111626.766,0.072
Okhotsk,1979,12,521691.005,0.335
Okhotsk,1980,1,1019653.214,0.655
Okhotsk,1980,2,1384674.018,0.889
Okhotsk,1980,3,1427652.921,0.917
Okhotsk,1980,4,1287388.747,0.827
Okhotsk,1980,5,626577.653,0.402
Okhotsk,1980,6,144663.793,0.093
Okhotsk,1980,7,0.0,0.0
Okhotsk,1980,8,0.0,0.0
Okhotsk,1980,9,0.0,0.0
Okhotsk,1980,10,31895.64,0.02
Okhotsk,1980,11,80676.968,0.052
Okhotsk,1980,12,269746.7,0.173
Okhotsk,1981,1,754332.799,0.484
Okhotsk,1981,2,1213588.951,0.779
Okhotsk,1981,3,1308708.637,0.841
Okhotsk,1981,4,976907.321,0.627
Okhotsk,1981,5,235586.087,0.151
Okhotsk,1981,6,71065.616,0.046
Okhotsk,1981,7,0.0,0.0
Okhotsk,1981,8,0.0,0.0
Okhotsk,1981,9,0.0,0.0
Okhotsk,1981,10,37581.392,0.024
Okhotsk,1981,11,67168.833,0.043
Okhotsk,1981,12,303618.369,0.195
Okhotsk,1982,1,913020.636,0.586
Okhotsk,1982,2,1204306.802,0.773
Okhotsk,1982,3,1296566.504,0.833
Okhotsk,1982,4,1062017.22,0.682
Okhotsk,1982,5,408076.67,0.262
Okhotsk,1982,6,83465.5,0.054
Okhotsk,1982,7,0.0,0.0
Okhotsk,1982,8,0.0,0.0
Okhotsk,1982,9,0.0,0.0
Okhotsk,1982,10,36261.485,0.023
Okhotsk,1982,11,85568.531,0.055
Okhotsk,1982,12,561451.698,0.361
Okhotsk,1983,1,923788.669,0.593
Okhotsk,1983,2,1359225.032,0.873
Okhotsk,1983,3,1362583.311,0.875
Okhotsk,1983,4,877508.289,0.564
Okhotsk,1983,5,229534.919,0.147
Okhotsk,1983,6,96977.448,0.062
Okhotsk,1983,7,0.0,0.0
Okhotsk,1983,8,0.0,0.0
Okhotsk,1983,9,0.0,0.0
Okhotsk,1983,10,45867.647,0.029
Okhotsk,1983,11,65314.668,0.042
Okhotsk,1983,12,260848.965,0.168
Okhotsk,1984,1,616110.372,0.396
Okhotsk,1984,2,821842.192,0.528
Okhotsk,1984,3,881523.623,0.566
Okhotsk,1984,4,728338.453,0.468
Okhotsk,1984,5,201196.453,0.129
Okhotsk,1984,6,91749.388,0.059
Okhotsk,1984,7,0.0,0.0
Okhotsk,1984,8,0.0,0.0
Okhotsk,1984,9,0.0,0.0
Okhotsk,1984,10,34093.157,0.022
Okhotsk,1984,11,89679.161,0.058
Okhotsk,1984,12,473872.001,0.304
Okhotsk,1985,1,992464.945,0.637
Okhotsk,1985,2,1144843.514,0.735
Okhotsk,1985,3,1226691.511,0.788
Okhotsk,1985,4,791869.479,0.509
Okhotsk,1985,5,451311.639,0.29
Okhotsk,1985,6,122317.603,0.079
Okhotsk,1985,7,0.0,0.0
Okhotsk,1985,8,0.0,0.0
Okhotsk,1985,9,0.0,0.0
Okhotsk,1985,10,34681.134,0.022
Okhotsk,1985,11,64082.019,0.041
Okhotsk,1985,12,331526.354,0.213
Okhotsk,1986,1,865254.215,0.556
Okhotsk,1986,2,1238428.547,0.795
Okhotsk,1986,3,1233599.669,0.792
Okhotsk,1986,4,807585.641,0.519
Okhotsk,1986,5,210035.64,0.135
Okhotsk,1986,6,76458.575,0.049
Okhotsk,1986,7,0.0,0.0
Okhotsk,1986,8,0.0,0.0
Okhotsk,1986,9,0.0,0.0
Okhotsk,1986,10,36526.874,0.023
Okhotsk,1986,11,65916.265,0.042
Okhotsk,1986,12,293800.464,0.189
Okhotsk,1987,1,936449.115,0.601
Okhotsk,1987,2,1272915.621,0.818
Okhotsk,1987,3,1074878.08,0.69
Okhotsk,1987,4,796337.498,0.511
Okhotsk,1987,5,240859.811,0.155
Okhotsk,1987,6,96544.796,0.062
Okhotsk,1987,7,0.0,0.0
Okhotsk,1987,8,0.0,0.0
Okhotsk,1987,9,0.0,0.0
Okhotsk,1987,10,34919.868,0.022
Okhotsk,1987,11,69084.841,0.044
Okhotsk,1988,2,1165733.98,0.749
Okhotsk,1988,3,1267527.299,0.814
Okhotsk,1988,4,794499.009,0.51
Okhotsk,1988,5,287526.644,0.185
Okhotsk,1988,6,91123.725,0.059
Okhotsk,1988,7,0.0,0.0
Okhotsk,1988,8,0.0,0.0
Okhotsk,1988,9,0.0,0.0
Okhotsk,1988,10,32793.05,0.021
Okhotsk,1988,11,66194.544,0.043
Okhotsk,1988,12,182088.483,0.117
Okhotsk,1989,1,668419.426,0.429
Okhotsk,1989,2,1063563.593,0.683
Okhotsk,1989,3,1022348.338,0.657
Okhotsk,1989,4,610095.335,0.392
Okhotsk,1989,5,203111.773,0.13
Okhotsk,1989,6,87931.696,0.056
Okhotsk,1989,7,0.0,0.0
Okhotsk,1989,8,0.0,0.0
Okhotsk,1989,9,0.0,0.0
Okhotsk,1989,10,39646.337,0.025
Okhotsk,1989,11,73408.282,0.047
Okhotsk,1989,12,297180.327,0.191
Okhotsk,1990,1,742748.246,0.477
Okhotsk,1990,2,1155306.202,0.742
Okhotsk,1990,3,1166566.598,0.749
Okhotsk,1990,4,629003.963,0.404
Okhotsk,1990,5,175957.505,0.113
Okhotsk,1990,6,74145.912,0.048
Okhotsk,1990,7,0.0,0.0
Okhotsk,1990,8,0.0,0.0
Okhotsk,1990,9,0.0,0.0
Okhotsk,1990,10,51949.626,0.033
Okhotsk,1990,11,83065.799,0.053
Okhotsk,1990,12,266542.732,0.171
Okhotsk,1991,1,499873.395,0.321
Okhotsk,1991,2,720903.768,0.463
Okhotsk,1991,3,944476.224,0.607
Okhotsk,1991,4,716202.496,0.46
Okhotsk,1991,5,190586.361,0.122
Okhotsk,1991,6,88742.318,0.057
Okhotsk,1991,7,0.0,0.0
Okhotsk,1991,8,0.0,0.0
Okhotsk,1991,9,0.0,0.0
Okhotsk,1991,10,42868.398,0.028
Okhotsk,1991,11,69789.742,0.045
Okhotsk,1991,12,248043.959,0.159
Okhotsk,1992,1,817187.554,0.525
Okhotsk,1992,2,1099702.306,0.706
Okhotsk,1992,3,1057056.981,0.679
Okhotsk,1992,4,665915.233,0.428
Okhotsk,1992,5,225985.356,0.145
Okhotsk,1992,6,81526.164,0.052
Okhotsk,1992,7,0.0,0.0
Okhotsk,1992,8,0.0,0.0
Okhotsk,1992,9,0.0,0.0
Okhotsk,1992,10,43320.124,0.028
Okhotsk,1992,11,86784.88,0.056
Okhotsk,1992,12,412274.03,0.265
Okhotsk,1993,1,845081.887,0.543
Okhotsk,1993,2,1119362.579,0.719
Okhotsk,1993,3,1168045.321,0.75
Okhotsk,1993,4,812281.864,0.522
Okhotsk,1993,5,224069.043,0.144
Okhotsk,1993,6,82541.408,0.053
Okhotsk,1993,7,0.0,0.0
Okhotsk,1993,8,0.0,0.0
Okhotsk,1993,9,0.0,0.0
Okhotsk,1993,10,45660.449,0.029
Okhotsk,1993,11,75871.868,0.049
Okhotsk,1993,12,456201.205,0.293
Okhotsk,1994,1,889896.367,0.572
Okhotsk,1994,2,1075910.6,0.691
Okhotsk,1994,3,904737.113,0.581
Okhotsk,1994,4,691340.732,0.444
Okhotsk,1994,5,306876.353,0.197
Okhotsk,1994,6,153167.94,0.098
Okhotsk,1994,7,0.0,0.0
Okhotsk,1994,8,0.0,0.0
Okhotsk,1994,9,0.0,0.0
Okhotsk,1994,10,47744.572,0.031
Okhotsk,1994,11,96689.372,0.062
Okhotsk,1994,12,435208.688,0.28
Okhotsk,1995,1,890227.964,0.572
Okhotsk,1995,2,1023279.132,0.657
Okhotsk,1995,3,1033959.649,0.664
Okhotsk,1995,4,783540.0,0.503
Okhotsk,1995,5,283762.483,0.182
Okhotsk,1995,6,97018.974,0.062
Okhotsk,1995,7,0.0,0.0
Okhotsk,1995,8,0.0,0.0
Okhotsk,1995,9,0.0,0.0
Okhotsk,1995,10,37201.619,0.024
Okhotsk,1995,11,81602.478,0.052
Okhotsk,1995,12,169962.3,0.109
Okhotsk,1996,1,487830.451,0.313
Okhotsk,1996,2,807849.153,0.519
Okhotsk,1996,3,1056605.645,0.679
Okhotsk,1996,4,537843.472,0.345
Okhotsk,1996,5,156041.042,0.1
Okhotsk,1996,6,76531.88,0.049
Okhotsk,1996,7,0.0,0.0
Okhotsk,1996,8,0.0,0.0
Okhotsk,1996,9,0.0,0.0
Okhotsk,1996,10,49005.003,0.031
Okhotsk,1996,11,66983.237,0.043
Okhotsk,1996,12,299575.612,0.192
Okhotsk,1997,1,630980.18,0.405
Okhotsk,1997,2,898514.091,0.577
Okhotsk,1997,3,965466.287,0.62
Okhotsk,1997,4,488025.123,0.313
Okhotsk,1997,5,131337.291,0.084
Okhotsk,1997,6,67845.1,0.044
Okhotsk,1997,7,0.0,0.0
Okhotsk,1997,8,0.0,0.0
Okhotsk,1997,9,0.0,0.0
Okhotsk,1997,10,47101.344,0.03
Okhotsk,1997,11,45208.998,0.029
Okhotsk,1997,12,297120.961,0.191
Okhotsk,1998,1,778279.962,0.5
Okhotsk,1998,2,1141280.533,0.733
Okhotsk,1998,3,1203410.701,0.773
Okhotsk,1998,4,803237.023,0.516
Okhotsk,1998,5,313429.14,0.201
Okhotsk,1998,6,89429.681,0.057
Okhotsk,1998,7,0.0,0.0
Okhotsk,1998,8,0.0,0.0
Okhotsk,1998,9,0.0,0.0
Okhotsk,1998,10,31736.316,0.02
Okhotsk,1998,11,88304.297,0.057
Okhotsk,1998,12,561656.873,0.361
Okhotsk,1999,1,775982.742,0.498
Okhotsk,1999,2,1087063.48,0.698
Okhotsk,1999,3,1203888.215,0.773
Okhotsk,1999,4,1044296.082,0.671
Okhotsk,1999,5,400958.328,0.258
Okhotsk,1999,6,118541.057,0.076
Okhotsk,1999,7,0.0,0.0
Okhotsk,1999,8,0.0,0.0
Okhotsk,1999,9,0.0,0.0
Okhotsk,1999,10,41015.925,0.026
Okhotsk,1999,11,58291.94,0.037
Okhotsk,1999,12,243067.352,0.156
Okhotsk,2000,1,645459.135,0.415
Okhotsk,2000,2,1223652.658,0.786
Okhotsk,2000,3,1332954.003,0.856
Okhotsk,2000,4,857154.368,0.551
Okhotsk,2000,5,224851.143,0.144
Okhotsk,2000,6,69954.756,0.045
Okhotsk,2000,7,0.0,0.0
Okhotsk,2000,8,0.0,0.0
Okhotsk,2000,9,0.0,0.0
Okhotsk,2000,10,37389.625,0.024
Okhotsk,2000,11,89972.11,0.058
Okhotsk,2000,12,515485.109,0.331
Okhotsk,2001,1,1007319.485,0.647
Okhotsk,2001,2,1468192.107,0.943
Okhotsk,2001,3,1487966.513,0.956
Okhotsk,2001,4,1010019.441,0.649
Okhotsk,2001,5,514258.086,0.33
Okhotsk,2001,6,142489.53,0.092
Okhotsk,2001,7,0.0,0.0
Okhotsk,2001,8,0.0,0.0
Okhotsk,2001,9,0.0,0.0
Okhotsk,2001,10,34571.267,0.022
Okhotsk,2001,11,58307.228,0.037
Okhotsk,2001,12,366280.871,0.235
Okhotsk,2002,1,827314.091,0.531
Okhotsk,2002,2,1183557.063,0.76
Okhotsk,2002,3,1288966.72,0.828
Okhotsk,2002,4,882138.642,0.567
Okhotsk,2002,5,258756.109,0.166
Okhotsk,2002,6,64234.638,0.041
Okhotsk,2002,7,0.0,0.0
Okhotsk,2002,8,0.0,0.0
Okhotsk,2002,9,0.0,0.0
Okhotsk,2002,10,34873.092,0.022
Okhotsk,2002,11,63166.58,0.041
Okhotsk,2002,12,340892.003,0.219
Okhotsk,2003,1,938178.432,0.603
Okhotsk,2003,2,1173095.214,0.753
Okhotsk,2003,3,1213960.872,0.78
Okhotsk,2003,4,840951.694,0.54
Okhotsk,2003,5,202579.593,0.13
Okhotsk,2003,6,71169.148,0.046
Okhotsk,2003,7,0.0,0.0
Okhotsk,2003,8,0.0,0.0
Okhotsk,2003,9,0.0,0.0
Okhotsk,2003,10,32941.945,0.021
Okhotsk,2003,11,61181.782,0.039
Okhotsk,2003,12,369475.198,0.237
Okhotsk,2004,1,824903.796,0.53
Okhotsk,2004,2,1053927.561,0.677
Okhotsk,2004,3,1032047.711,0.663
Okhotsk,2004,4,583204.499,0.375
Okhotsk,2004,5,183655.28,0.118
Okhotsk,2004,6,78031.13,0.05
Okhotsk,2004,7,0.0,0.0
Okhotsk,2004,8,0.0,0.0
Okhotsk,2004,9,0.0,0.0
Okhotsk,2004,10,29682.074,0.019
Okhotsk,2004,11,51755.08,0.033
Okhotsk,2004,12,353268.071,0.227
Okhotsk,2005,1,707105.131,0.454
Okhotsk,2005,2,895913.877,0.575
Okhotsk,2005,3,919748.836,0.591
Okhotsk,2005,4,587343.183,0.377
Okhotsk,2005,5,261089.97,0.168
Okhotsk,2005,6,96561.034,0.062
Okhotsk,2005,7,0.0,0.0
Okhotsk,2005,8,0.0,0.0
Okhotsk,2005,9,0.0,0.0
Okhotsk,2005,10,36391.921,0.023
Okhotsk,2005,11,54977.829,0.035
Okhotsk,2005,12,180006.17,0.116
Okhotsk,2006,1,528829.46,0.34
Okhotsk,2006,2,836673.093,0.537
Okhotsk,2006,3,845614.13,0.543
Okhotsk,2006,4,625431.413,0.402
Okhotsk,2006,5,222593.533,0.143
Okhotsk,2006,6,77851.535,0.05
Okhotsk,2006,7,0.0,0.0
Okhotsk,2006,8,0.0,0.0
Okhotsk,2006,9,0.0,0.0
Okhotsk,2006,10,33541.691,0.022
Okhotsk,2006,11,51541.542,0.033
Okhotsk,2006,12,325702.037,0.209
Okhotsk,2007,1,805773.272,0.518
Okhotsk,2007,2,1102088.563,0.708
Okhotsk,2007,3,951692.352,0.611
Okhotsk,2007,4,584868.514,0.376
Okhotsk,2007,5,215068.492,0.138
Okhotsk,2007,6,69231.482,0.044
Okhotsk,2007,7,0.0,0.0
Okhotsk,2007,8,0.0,0.0
Okhotsk,2007,9,0.0,0.0
Okhotsk,2007,10,33463.93,0.021
Okhotsk,2007,11,47739.811,0.031
Okhotsk,2007,12,229326.26,0.147
Okhotsk,2008,1,707690.318,0.455
Okhotsk,2008,2,1099405.323,0.706
Okhotsk,2008,3,923272.477,0.593
Okhotsk,2008,4,596841.319,0.383
Okhotsk,2008,5,242323.231,0.156
Okhotsk,2008,6,69163.717,0.044
Okhotsk,2008,7,0.0,0.0
Okhotsk,2008,8,0.0,0.0
Okhotsk,2008,9,0.0,0.0
Okhotsk,2008,10,40329.77,0.026
Okhotsk,2008,11,62208.65,0.04
Okhotsk,2008,12,202932.128,0.13
Okhotsk,2009,1,514598.578,0.33
Okhotsk,2009,2,873454.085,0.561
Okhotsk,2009,3,872021.396,0.56
Okhotsk,2009,4,524071.487,0.337
Okhotsk,2009,5,272192.296,0.175
Okhotsk,2009,6,75705.968,0.049
Okhotsk,2009,7,0.0,0.0
Okhotsk,2009,8,0.0,0.0
Okhotsk,2009,9,0.0,0.0
Okhotsk,2009,10,43339.214,0.028
Okhotsk,2009,11,57580.493,0.037
Okhotsk,2009,12,274477.464,0.176
Okhotsk,2010,1,618616.262,0.397
Okhotsk,2010,2,912871.175,0.586
Okhotsk,2010,3,1108606.518,0.712
Okhotsk,2010,4,886169.97,0.569
Okhotsk,2010,5,319185.65,0.205
Okhotsk,2010,6,83664.868,0.054
Okhotsk,2010,7,0.0,0.0
Okhotsk,2010,8,0.0,0.0
Okhotsk,2010,9,0.0,0.0
Okhotsk,2010,10,34895.422,0.022
Okhotsk,2010,11,57373.092,0.037
Okhotsk,2010,12,196211.263,0.126
Okhotsk,2011,1,550726.556,0.354
Okhotsk,2011,2,876450.952,0.563
Okhotsk,2011,3,961428.151,0.617
Okhotsk,2011,4,697230.172,0.448
Okhotsk,2011,5,239971.36,0.154
Okhotsk,2011,6,70188.596,0.045
Okhotsk,2011,7,0.0,0.0
Okhotsk,2011,8,0.0,0.0
Okhotsk,2011,9,0.0,0.0
Okhotsk,2011,10,44719.378,0.029
Okhotsk,2011,11,72838.986,0.047
Okhotsk,2011,12,377921.583,0.243
Okhotsk,2012,1,700787.865,0.45
Okhotsk,2012,2,1039022.702,0.667
Okhotsk,2012,3,1191668.973,0.765
Okhotsk,2012,4,824934.852,0.53
Okhotsk,2012,5,275093.991,0.177
Okhotsk,2012,6,80580.326,0.052
Okhotsk,2012,7,0.0,0.0
Okhotsk,2012,8,0.0,0.0
Okhotsk,2012,9,0.0,0.0
Okhotsk,2012,10,53064.125,0.034
Okhotsk,2012,11,63267.836,0.041
Okhotsk,2012,12,212788.272,0.137
Okhotsk,2013,1,726586.656,0.467
Okhotsk,2013,2,980998.78,0.63
Okhotsk,2013,3,1091622.992,0.701
Okhotsk,2013,4,614560.298,0.395
Okhotsk,2013,5,293902.966,0.189
Okhotsk,2013,6,115988.478,0.074
Okhotsk,2013,7,0.0,0.0
Okhotsk,2013,8,0.0,0.0
Okhotsk,2013,9,0.0,0.0
Okhotsk,2013,10,36579.356,0.023
Okhotsk,2013,11,70013.532,0.045
Okhotsk,2013,12,141770.03,0.091
Okhotsk,2014,1,573971.98,0.369
Okhotsk,2014,2,926184.184,0.595
Okhotsk,2014,3,918570.434,0.59
Okhotsk,2014,4,531201.443,0.341
Okhotsk,2014,5,145800.671,0.094
Okhotsk,2014,6,62358.023,0.04
Okhotsk,2014,7,0.0,0.0
Okhotsk,2014,8,0.0,0.0
Okhotsk,2014,9,0.0,0.0
Okhotsk,2014,10,50950.588,0.033
Okhotsk,2014,11,65362.32,0.042
Okhotsk,2014,12,264858.619,0.17
Okhotsk,2015,1,575263.37,0.369
Okhotsk,2015,2,688741.28,0.442
Okhotsk,2015,3,658904.442,0.423
Okhotsk,2015,4,575521.746,0.37
Okhotsk,2015,5,215147.32,0.138
Okhotsk,2015,6,90045.811,0.058
Okhotsk,2015,7,0.0,0.0
Okhotsk,2015,8,0.0,0.0
Okhotsk,2015,9,0.0,0.0
Okhotsk,2015,10,51723.665,0.033
Okhotsk,2015,11,66943.602,0.043
Okhotsk,2015,12,235460.672,0.151
Okhotsk,2016,1,666707.674,0.428
Okhotsk,2016,2,1076590.826,0.691
Okhotsk,2016,3,1081967.383,0.695
Okhotsk,2016,4,652956.745,0.419
Okhotsk,2016,5,219761.427,0.141
Okhotsk,2016,6,76848.016,0.049
Okhotsk,2016,7,0.0,0.0
Okhotsk,2016,8,0.0,0.0
Okhotsk,2016,9,0.0,0.0
Okhotsk,2016,10,46248.4,0.03
Okhotsk,2016,11,87447.705,0.056
Okhotsk,2016,12,390106.131,0.251
Okhotsk,2017,1,785991.573,0.505
Okhotsk,2017,2,950613.012,0.611
Okhotsk,2017,3,779609.118,0.501
Okhotsk,2017,4,458689.775,0.295
Okhotsk,2017,5,156776.037,0.101
Okhotsk,2017,6,71682.874,0.046
Okhotsk,2017,7,0.0,0.0
Okhotsk,2017,8,0.0,0.0
Okhotsk,2017,9,0.0,0.0
Okhotsk,2017,10,41131.319,0.026
Okhotsk,2017,11,68022.959,0.044
Okhotsk,2017,12,342970.061,0.22
Okhotsk,2018,1,665766.234,0.428
Okhotsk,2018,2,945967.285,0.608
Okhotsk,2018,3,1124576.976,0.722
Okhotsk,2018,4,791200.019,0.508
Okhotsk,2018,5,182261.008,0.117
Okhotsk,2018,6,62919.555,0.04
Okhotsk,2018,7,0.0,0.0
Okhotsk,2018,8,0.0,0.0
Okhotsk,2018,9,0.0,0.0
Okhotsk,2018,10,44354.056,0.028
Okhotsk,2018,11,60878.998,0.039
Okhotsk,2018,12,230296.109,0.148
Okhotsk,2019,1,673499.245,0.433
Okhotsk,2019,2,1103262.291,0.709
Okhotsk,2019,3,1198304.292,0.77
Okhotsk,2019,4,579669.541,0.372
Okhotsk,2019,5,150012.807,0.096
Okhotsk,2019,6,69122.179,0.044
Okhotsk,2019,7,0.0,0.0
Okhotsk,2019,8,0.0,0.0
Okhotsk,2019,9,0.0,0.0
Okhotsk,2019,10,43193.797,0.028
Okhotsk,2019,11,82076.313,0.053
Okhotsk,2019,12,251762.082,0.162
Okhotsk,2020,1,725353.239,0.466
Okhotsk,2020,2,1053560.737,0.677
Okhotsk,2020,3,1027793.147,0.66
Okhotsk,2020,4,522566.692,0.336
Okhotsk,2020,5,176155.245,0.113
Okhotsk,2020,6,77410.677,0.05
Okhotsk,2020,7,0.0,0.0
Okhotsk,2020,8,0.0,0.0
Okhotsk,2020,9,0.0,0.0
Okhotsk,2020,10,48532.434,0.031
Okhotsk,2020,11,62348.537,0.04
Okhotsk,2020,12,269860.084,0.173
Okhotsk,2021,1,832022.773,0.534
Okhotsk,2021,2,1020071.242,0.655
Okhotsk,2021,3,1134338.374,0.729
Okhotsk,2021,4,703811.214,0.452
Okhotsk,2021,5,253727.176,0.163
Okhotsk,2021,6,90378.245,0.058
Okhotsk,2021,7,0.0,0.0
Okhotsk,2021,8,0.0,0.0
Okhotsk,2021,9,0.0,0.0
Okhotsk,2021,10,39677.454,0.025
Okhotsk,2021,11,66742.909,0.043
Okhotsk,2021,12,293583.174,0.189
Okhotsk,2022,1,620748.736,0.399
Okhotsk,2022,2,766735.127,0.492
Okhotsk,2022,3,780956.724,0.502
Okhotsk,2022,4,523097.19,0.336
Okhotsk,2022,5,165280.953,0.106
Okhotsk,2022,6,74236.74,0.048
Okhotsk,2022,7,0.0,0.0
Okhotsk,2022,8,0.0,0.0
Okhotsk,2022,9,0.0,0.0
Okhotsk,2022,10,39152.655,0.025
Okhotsk,2022,11,63282.686,0.041
Okhotsk,2022,12,305214.184,0.196
Okhotsk,2023,1,665924.137,0.428
Okhotsk,2023,2,990159.931,0.636
Okhotsk,2023,3,922468.694,0.592
Okhotsk,2023,4,576093.449,0.37
Okhotsk,2023,5,213980.824,0.137
Okhotsk,2023,6,80706.285,0.052
Okhotsk,2023,7,0.0,0.0
Okhotsk,2023,8,0.0,0.0
Okhotsk,2023,9,0.0,0.0
Okhotsk,2023,10,49537.295,0.032
Okhotsk,2023,11,69547.332,0.045
Okhotsk,2023,12,331265.253,0.213
Okhotsk,2024,1,817394.541,0.525
Okhotsk,2024,2,1132994.065,0.728
Okhotsk,2024,3,1151268.356,0.739
Okhotsk,2024,4,469287.205,0.301
Okhotsk,2024,5,146560.071,0.094
Okhotsk,2024,6,75225.708,0.048
Okhotsk,2024,7,0.0,0.0
Okhotsk,2024,8,0.0,0.0
Okhotsk,2024,9,0.0,0.0
Okhotsk,2024,10,47223.176,0.03
Okhotsk,2024,11,67106.593,0.043
Okhotsk,2024,12,184610.226,0.119
Okhotsk,2025,1,532754.041,0.342
Okhotsk,2025,2,738294.124,0.474
Okhotsk,2025,3,819850.304,0.527
Okhotsk,2025,4,526249.682,0.338
Okhotsk,2025,5,165448.408,0.106
Okhotsk,2025,6,57259.748,0.037
Okhotsk,2025,7,15157.945,0.01
Okhotsk,2025,8,17137.896,0.011
Okhotsk,2025,9,2506.428,0.002
Okhotsk,2025,10,26792.864,0.017
Okhotsk,2025,11,57004.266,0.037
Okhotsk,2025,12,248523.307,0.16
Okhotsk,2026,1,508867.721,0.327
Okhotsk,2026,2,743261.895,0.477
Okhotsk,2026,3,577199.792,0.371
Okhotsk,2026,4,353903.905,0.227
Okhotsk,2026,5,147895.882,0.095
Okhotsk,2026,6,61769.728,0.04
Okhotsk,2026,7,15460.143,0.01
Okhotsk,2026,8,19009.808,0.012
St-Lawrence,1978,11,4997.086,0.017
St-Lawrence,1978,12,30889.921,0.108
St-Lawrence,1979,1,129894.002,0.454
St-Lawrence,1979,2,209284.568,0.732
St-Lawrence,1979,3,198964.698,0.696
St-Lawrence,1979,4,69567.644,0.243
St-Lawrence,1979,5,39950.268,0.14
St-Lawrence,1979,6,9299.037,0.033
St-Lawrence,1979,7,0.0,0.0
St-Lawrence,1979,8,0.0,0.0
St-Lawrence,1979,9,0.0,0.0
St-Lawrence,1979,10,0.0,0.0
St-Lawrence,1979,11,4163.668,0.015
St-Lawrence,1979,12,35715.843,0.125
St-Lawrence,1980,1,83523.083,0.292
St-Lawrence,1980,2,209859.755,0.734
St-Lawrence,1980,3,201507.825,0.705
St-Lawrence,1980,4,68161.551,0.238
St-Lawrence,1980,5,34907.684,0.122
St-Lawrence,1980,6,6438.033,0.023
St-Lawrence,1980,7,0.0,0.0
St-Lawrence,1980,8,0.0,0.0
St-Lawrence,1980,9,0.0,0.0
St-Lawrence,1980,10,0.0,0.0
St-Lawrence,1980,11,3962.027,0.014
St-Lawrence,1980,12,42251.682,0.148
St-Lawrence,1981,1,144651.168,0.506
St-Lawrence,1981,2,192301.575,0.672
St-Lawrence,1981,3,71417.373,0.25
St-Lawrence,1981,4,46018.769,0.161
St-Lawrence,1981,5,35498.289,0.124
St-Lawrence,1981,6,5953.794,0.021
St-Lawrence,1981,7,0.0,0.0
St-Lawrence,1981,8,0.0,0.0
St-Lawrence,1981,9,0.0,0.0
St-Lawrence,1981,10,0.0,0.0
St-Lawrence,1981,11,4085.028,0.014
St-Lawrence,1981,12,27758.715,0.097
St-Lawrence,1982,1,71321.71,0.249
St-Lawrence,1982,2,203890.34,0.713
St-Lawrence,1982,3,234511.573,0.82
St-Lawrence,1982,4,84631.161,0.296
St-Lawrence,1982,5,41695.983,0.146
St-Lawrence,1982,6,6722.607,0.024
St-Lawrence,1982,7,0.0,0.0
St-Lawrence,1982,8,0.0,0.0
St-Lawrence,1982,9,0.0,0.0
St-Lawrence,1982,10,0.0,0.0
St-Lawrence,1982,11,4793.096,0.017
St-Lawrence,1982,12,31893.9,0.112
St-Lawrence,1983,1,97269.839,0.34
St-Lawrence,1983,2,174947.932,0.612
St-Lawrence,1983,3,161648.98,0.565
St-Lawrence,1983,4,77375.331,0.271
St-Lawrence,1983,5,35674.977,0.125
St-Lawrence,1983,6,5990.822,0.021
St-Lawrence,1983,7,0.0,0.0
St-Lawrence,1983,8,0.0,0.0
St-Lawrence,1983,9,0.0,0.0
St-Lawrence,1983,10,0.0,0.0
St-Lawrence,1983,11,5194.343,0.018
St-Lawrence,1983,12,31798.543,0.111
St-Lawrence,1984,1,126374.986,0.442
St-Lawrence,1984,2,225977.72,0.79
St-Lawrence,1984,3,219233.627,0.766
St-Lawrence,1984,4,97757.624,0.342
St-Lawrence,1984,5,45224.342,0.158
St-Lawrence,1984,6,6580.929,0.023
St-Lawrence,1984,7,0.0,0.0
St-Lawrence,1984,8,0.0,0.0
St-Lawrence,1984,9,0.0,0.0
St-Lawrence,1984,10,0.0,0.0
St-Lawrence,1984,11,4219.438,0.015
St-Lawrence,1984,12,30458.636,0.106
St-Lawrence,1985,1,174415.944,0.61
St-Lawrence,1985,2,262808.002,0.919
St-Lawrence,1985,3,254579.881,0.89
St-Lawrence,1985,4,103266.678,0.361
St-Lawrence,1985,5,52065.764,0.182
St-Lawrence,1985,6,5118.298,0.018
St-Lawrence,1985,7,0.0,0.0
St-Lawrence,1985,8,0.0,0.0
St-Lawrence,1985,9,0.0,0.0
St-Lawrence,1985,10,0.0,0.0
St-Lawrence,1985,11,5495.454,0.019
St-Lawrence,1985,12,45591.517,0.159
St-Lawrence,1986,1,186426.082,0.652
St-Lawrence,1986,2,268958.014,0.94
St-Lawrence,1986,3,262913.947,0.919
St-Lawrence,1986,4,103700.685,0.363
St-Lawrence,1986,5,38587.792,0.135
St-Lawrence,1986,6,3484.884,0.012
St-Lawrence,1986,7,0.0,0.0
St-Lawrence,1986,8,0.0,0.0
St-Lawrence,1986,9,0.0,0.0
